,insumo,date_received,quantity_received,unit_cost,saidas
931,Cocoa,2024-12-18,1,23.95541219,23.95541219
932,Cocoa,2024-04-13,2,20.34904655,40.6980931
933,Cocoa,2024-07-04,1,21.27319742,21.27319742
934,Cocoa,2024-10-11,1,23.58291367,23.58291367
935,Cocoa,2024-12-11,2,22.645791815000003,45.291583630000005
936,Cocoa,2025-01-21,1,19.40968431,19.40968431
937,Cocoa,2025-02-24,2,20.692824325,41.38564865
938,Cocoa,2024-05-05,3,22.39693542,67.19080625999999
939,Cocoa,2024-04-11,3,22.3669785,67.10093549999999
940,Cocoa,2024-12-27,2,21.787174505,43.57434901
941,Cocoa,2024-04-11,1,20.02777657,20.02777657
942,Cocoa,2024-04-03,2,25.40495031,50.80990062
943,Cocoa,2024-06-03,2,19.946797995,39.89359599
944,Cocoa,2024-07-11,1,23.08837084,23.08837084
945,Cocoa,2024-05-31,1,21.6922155,21.6922155
946,Cocoa,2024-04-15,1,26.12604919,26.12604919
947,Cocoa,2024-05-15,1,17.54883002,17.54883002
948,Cocoa,2024-05-10,2,20.45242595,40.9048519
949,Cocoa,2024-07-27,1,18.84500099,18.84500099
950,Cocoa,2024-09-13,1,22.70468614,22.70468614
951,Cocoa,2025-02-20,2,19.655627405,39.31125481
952,Cocoa,2024-12-09,1,22.53093473,22.53093473
953,Cocoa,2024-12-25,2,22.060527875,44.12105575
954,Cocoa,2024-10-16,4,20.69149968,82.76599872
955,Cocoa,2024-11-28,1,24.9156478,24.9156478
956,Cocoa,2024-07-03,1,22.45634901,22.45634901
957,Cocoa,2025-01-14,1,25.48982218,25.48982218
958,Cocoa,2024-11-28,1,20.79685257,20.79685257
959,Cocoa,2024-05-05,1,22.11950077,22.11950077
960,Cocoa,2024-04-03,2,20.70390979,41.40781958
961,Cocoa,2024-05-06,3,20.38181308333333,61.145439249999995
962,Cocoa,2024-11-13,1,24.20822024,24.20822024
963,Cocoa,2025-02-11,1,22.17439648,22.17439648
964,Cocoa,2024-05-13,3,22.77964785,68.33894355
965,Cocoa,2024-08-30,2,21.01934868,42.03869736
966,Cocoa,2024-10-23,1,23.76669845,23.76669845
967,Cocoa,2025-02-02,1,26.04575913,26.04575913
968,Cocoa,2024-12-24,1,20.16058386,20.16058386
969,Cocoa,2024-10-05,1,18.63064174,18.63064174
970,Cocoa,2024-09-25,2,24.98044078,49.96088156
971,Cocoa,2024-10-03,1,22.36572896,22.36572896
972,Cocoa,2024-07-15,1,23.31998642,23.31998642
973,Cocoa,2024-04-22,1,20.76069249,20.76069249
974,Cocoa,2024-11-13,2,20.718855875000003,41.437711750000005
975,Cocoa,2024-11-13,1,20.31024282,20.31024282
976,Cocoa,2025-01-17,1,23.17654091,23.17654091
977,Cocoa,2024-08-11,2,18.6081452,37.2162904
978,Cocoa,2024-10-14,1,25.44718305,25.44718305
979,Cocoa,2024-12-20,1,24.449311,24.449311
980,Cocoa,2024-08-30,1,20.38161612,20.38161612
981,Cocoa,2025-01-14,4,20.6727907875,82.69116315
982,Cocoa,2025-02-10,2,23.02909226,46.05818452
983,Cocoa,2024-11-06,4,20.1065489,80.4261956
984,Cocoa,2024-09-21,1,20.14881499,20.14881499
985,Cocoa,2024-05-12,1,25.61934919,25.61934919
986,Cocoa,2024-07-09,1,22.31725252,22.31725252
987,Cocoa,2024-09-21,2,21.617952525,43.23590505
988,Cocoa,2025-01-18,1,22.4137279,22.4137279
989,Cocoa,2024-11-20,1,23.07798785,23.07798785
990,Cocoa,2024-05-12,1,25.22899343,25.22899343
991,Cocoa,2024-06-16,1,24.43021852,24.43021852
992,Cocoa,2024-08-13,1,23.45392598,23.45392598
993,Cocoa,2024-12-01,1,22.51452903,22.51452903
994,Cocoa,2024-04-09,1,21.11102904,21.11102904
995,Cocoa,2025-02-15,2,21.08936361,42.17872722
996,Cocoa,2025-02-20,2,21.094494095,42.18898819
997,Cocoa,2024-10-25,1,24.33140269,24.33140269
998,Cocoa,2024-04-01,1,26.56091944,26.56091944
999,Cocoa,2024-10-30,2,20.93869049,41.87738098
1000,Cocoa,2024-05-07,1,22.25970124,22.25970124
1001,Cocoa,2024-09-19,1,22.24369368,22.24369368
1002,Cocoa,2024-04-28,1,21.91128651,21.91128651
1003,Cocoa,2024-07-12,1,25.02256148,25.02256148
1004,Cocoa,2024-07-24,2,21.933160645,43.86632129
1005,Cocoa,2024-08-25,1,24.02332493,24.02332493
1006,Cocoa,2025-02-10,1,19.58533981,19.58533981
1007,Cocoa,2024-09-21,1,18.29413366,18.29413366
1008,Cocoa,2024-10-12,1,20.25290158,20.25290158
1009,Cocoa,2024-06-09,1,20.79069335,20.79069335
1010,Cocoa,2024-09-21,2,21.6695866,43.3391732
1011,Cocoa,2025-01-09,3,22.01087345333333,66.03262035999998
1012,Cocoa,2024-04-07,1,21.06086276,21.06086276
1013,Cocoa,2024-09-05,1,20.5610867,20.5610867
1014,Cocoa,2024-10-18,2,20.890928945,41.78185789
1015,Cocoa,2024-11-22,1,22.89978214,22.89978214
1016,Cocoa,2024-11-02,1,18.38237814,18.38237814
1017,Cocoa,2024-06-27,1,21.11970167,21.11970167
1018,Cocoa,2024-05-09,1,21.36093101,21.36093101
1019,Cocoa,2024-05-19,1,24.097904,24.097904
1020,Cocoa,2024-05-02,1,19.91381624,19.91381624
1021,Cocoa,2024-05-18,1,24.58699142,24.58699142
1022,Cocoa,2024-12-18,1,23.06544207,23.06544207
1023,Cocoa,2024-09-30,1,22.3318728,22.3318728
1024,Cocoa,2025-02-14,3,21.30481911,63.914457330000005
1025,Cocoa,2024-06-16,1,24.2787858,24.2787858
1026,Cocoa,2024-04-01,1,18.97523576,18.97523576
1027,Cocoa,2025-01-18,1,20.249419,20.249419
1028,Cocoa,2024-10-14,1,18.88558791,18.88558791
1029,Cocoa,2024-08-09,2,21.23431177,42.46862354
1030,Cocoa,2025-02-02,2,23.9539435,47.907887
1031,Cocoa,2024-04-28,1,27.05244461,27.05244461
1032,Cocoa,2024-04-29,2,19.560539555,39.12107911
1033,Cocoa,2024-07-22,2,20.886113195,41.77222639
1034,Cocoa,2024-10-07,1,18.34722511,18.34722511
1035,Cocoa,2024-11-13,2,19.038924675,38.07784935
1036,Cocoa,2024-07-30,2,19.43048098,38.86096196
1037,Cocoa,2024-11-06,1,18.30946933,18.30946933
1038,Cocoa,2024-11-13,3,19.43765997,58.312979909999996
1039,Cocoa,2024-04-15,1,19.49860073,19.49860073
1040,Cocoa,2024-09-07,1,18.1092467,18.1092467
1041,Cocoa,2024-04-07,1,20.78264912,20.78264912
1042,Cocoa,2024-10-15,1,24.58993131,24.58993131
1043,Cocoa,2024-05-08,4,21.985549455,87.94219782
1044,Cocoa,2024-04-03,1,23.22551173,23.22551173
1045,Cocoa,2024-10-21,4,22.2566863225,89.02674529
1046,Cocoa,2024-11-11,1,22.65685795,22.65685795
1047,Cocoa,2024-11-25,1,24.57353423,24.57353423
1048,Cocoa,2024-05-14,2,21.75439577,43.50879154
1049,Cocoa,2025-01-05,1,22.36681127,22.36681127
1050,Cocoa,2025-01-27,3,19.88160548666667,59.64481646
1051,Cocoa,2024-05-05,1,23.89459138,23.89459138
1052,Cocoa,2024-05-04,1,23.00738949,23.00738949
1053,Cocoa,2024-07-26,1,18.21929886,18.21929886
1054,Cocoa,2024-06-03,1,17.41937908,17.41937908
1055,Cocoa,2024-06-13,1,17.65269383,17.65269383
1056,Cocoa,2024-04-29,1,22.62904633,22.62904633
1057,Cortado,2024-11-16,1,16.14525712,16.14525712
1058,Cortado,2024-11-07,1,14.75149981,14.75149981
1059,Cortado,2024-08-27,2,14.80446235,29.6089247
1060,Cortado,2024-04-18,1,11.94589465,11.94589465
1061,Cortado,2025-02-24,2,15.828475425,31.65695085
1062,Cortado,2024-04-12,1,13.60910814,13.60910814
1063,Cortado,2025-01-01,1,15.24605446,15.24605446
1064,Cortado,2024-09-29,2,16.594229965,33.18845993
1065,Cortado,2024-04-22,1,14.97787221,14.97787221
1066,Cortado,2024-10-11,3,14.50718753,43.52156259
1067,Cortado,2024-08-07,2,16.834196435,33.66839287
1068,Cortado,2024-04-18,2,14.00719777,28.01439554
1069,Cortado,2024-10-31,1,14.95271198,14.95271198
1070,Cortado,2024-09-24,1,18.65760065,18.65760065
1071,Cortado,2024-05-10,3,13.805576023333332,41.41672807
1072,Cortado,2024-12-24,1,14.89398371,14.89398371
1073,Cortado,2024-06-26,1,13.8260278,13.8260278
1074,Cortado,2025-01-31,1,13.23908312,13.23908312
1075,Cortado,2024-11-27,2,17.963410595,35.92682119
1076,Cortado,2024-12-12,1,20.57072513,20.57072513
1077,Cortado,2024-05-07,1,14.5741446,14.5741446
1078,Cortado,2024-07-30,1,13.61750581,13.61750581
1079,Cortado,2025-02-08,3,17.814937643333334,53.44481293
1080,Cortado,2024-10-20,1,17.79768627,17.79768627
1081,Cortado,2024-06-19,2,17.03749895,34.0749979
1082,Cortado,2024-08-30,1,13.96973763,13.96973763
1083,Cortado,2024-08-27,1,15.89011417,15.89011417
1084,Cortado,2024-09-26,1,13.04358892,13.04358892
1085,Cortado,2025-01-31,2,15.016506215,30.03301243
1086,Cortado,2024-08-29,1,17.97844139,17.97844139
1087,Cortado,2024-08-11,1,17.28947644,17.28947644
1088,Cortado,2024-09-17,1,15.27695222,15.27695222
1089,Cortado,2024-09-01,1,14.97376587,14.97376587
1090,Cortado,2024-05-16,2,15.040870305,30.08174061
1091,Cortado,2024-12-24,5,12.725538352,63.62769176
1092,Cortado,2024-09-28,2,15.958288475,31.91657695
1093,Cortado,2024-09-24,1,13.21553787,13.21553787
1094,Cortado,2024-09-22,1,16.0062001,16.0062001
1095,Cortado,2025-01-07,1,14.87622558,14.87622558
1096,Cortado,2024-12-03,1,17.90469607,17.90469607
1097,Cortado,2024-09-01,1,12.28534358,12.28534358
1098,Cortado,2024-09-30,1,12.10072284,12.10072284
1099,Cortado,2024-10-30,1,13.69088035,13.69088035
1100,Cortado,2024-12-24,1,17.70502539,17.70502539
1101,Cortado,2024-08-20,3,17.7190701,53.1572103
1102,Cortado,2025-01-07,1,17.27169436,17.27169436
1103,Cortado,2024-04-04,2,14.42366244,28.84732488
1104,Cortado,2024-06-13,1,14.72257717,14.72257717
1105,Cortado,2024-07-16,3,13.83573038,41.507191139999996
1106,Cortado,2024-10-07,2,13.149848905,26.29969781
1107,Cortado,2024-07-25,1,13.79975383,13.79975383
1108,Cortado,2024-07-29,1,19.9266745,19.9266745
1109,Cortado,2024-04-13,2,18.112268715,36.22453743
1110,Cortado,2025-01-24,1,15.87308088,15.87308088
1111,Cortado,2024-09-20,2,13.9755437,27.9510874
1112,Cortado,2024-05-16,1,17.83146926,17.83146926
1113,Cortado,2024-04-26,3,14.897354593333333,44.69206378
1114,Cortado,2024-05-15,2,19.488166175,38.97633235
1115,Cortado,2024-10-04,1,15.36513967,15.36513967
1116,Cortado,2025-02-06,1,17.11857497,17.11857497
1117,Cortado,2025-02-07,3,14.23550086,42.70650258
1118,Cortado,2024-06-13,1,14.21015878,14.21015878
1119,Cortado,2024-12-09,1,13.76800592,13.76800592
1120,Cortado,2024-09-03,1,13.30281879,13.30281879
1121,Cortado,2024-08-15,1,15.30889423,15.30889423
1122,Cortado,2024-11-04,1,18.78037928,18.78037928
1123,Cortado,2024-11-03,1,13.59296973,13.59296973
1124,Cortado,2024-07-18,1,13.02139262,13.02139262
1125,Cortado,2024-09-12,3,15.63089694,46.89269082
1126,Cortado,2024-04-12,2,16.531253545,33.06250709
1127,Cortado,2024-10-16,1,13.36557044,13.36557044
1128,Cortado,2024-06-06,1,15.97836267,15.97836267
1129,Cortado,2025-01-01,5,15.78614088,78.9307044
1130,Cortado,2024-10-17,2,17.229282835,34.45856567
1131,Cortado,2024-05-13,1,16.64236829,16.64236829
1132,Cortado,2024-06-04,1,16.88792011,16.88792011
1133,Cortado,2024-09-16,2,17.79250223,35.58500446
1134,Cortado,2024-11-30,3,12.867893486666668,38.60368046000001
1135,Cortado,2025-01-01,1,12.96663881,12.96663881
1136,Cortado,2024-05-13,1,14.06717841,14.06717841
1137,Cortado,2024-08-31,1,14.94406717,14.94406717
1138,Cortado,2025-02-17,1,15.15002532,15.15002532
1139,Cortado,2024-04-10,1,19.41403092,19.41403092
1140,Cortado,2024-04-18,1,15.72439516,15.72439516
1141,Cortado,2024-06-23,1,14.9183894,14.9183894
1142,Cortado,2024-04-08,1,14.75407522,14.75407522
1143,Cortado,2024-06-15,1,13.96841363,13.96841363
1144,Cortado,2024-04-03,1,13.89271567,13.89271567
1145,Cortado,2025-01-02,2,16.99592123,33.99184246
1146,Cortado,2024-06-21,2,13.706092145,27.41218429
1147,Cortado,2024-07-01,1,16.17665021,16.17665021
1148,Cortado,2024-07-11,1,14.92308997,14.92308997
1149,Cortado,2024-12-20,1,15.7642869,15.7642869
1150,Cortado,2025-01-05,1,14.37336638,14.37336638
1151,Cortado,2024-11-20,1,18.64094201,18.64094201
1152,Cortado,2024-11-25,2,14.811583395,29.62316679
1153,Cortado,2024-06-06,1,16.90892824,16.90892824
1154,Cortado,2024-05-10,3,16.372384103333335,49.11715231000001
1155,Cortado,2024-11-21,2,18.91940833,37.83881666
1156,Cortado,2024-11-29,1,15.31498994,15.31498994
1157,Cortado,2024-12-09,1,14.64188478,14.64188478
1158,Cortado,2024-05-13,1,15.30927913,15.30927913
1159,Cortado,2024-10-28,1,15.95164907,15.95164907
1160,Cortado,2024-04-29,1,13.54663331,13.54663331
1161,Cortado,2024-09-13,2,16.333004055,32.66600811
1162,Cortado,2024-08-27,1,17.02195736,17.02195736
1163,Cortado,2024-07-17,1,16.33168824,16.33168824
1164,Cortado,2024-04-20,2,17.846926305,35.69385261
1165,Cortado,2025-02-18,2,15.441175045,30.88235009
1166,Cortado,2024-04-01,2,14.766956515,29.53391303
1167,Cortado,2024-06-07,2,14.45497587,28.90995174
1168,Cortado,2024-09-17,1,16.03259291,16.03259291
1169,Cortado,2024-09-27,1,17.9559778,17.9559778
1170,Cortado,2024-12-02,1,17.61830232,17.61830232
1171,Cortado,2024-10-01,1,17.67095774,17.67095774
1172,Cortado,2024-11-05,2,16.380024725,32.76004945
1173,Cortado,2025-01-20,1,15.10336621,15.10336621
1174,Cortado,2024-05-16,1,11.91590812,11.91590812
1175,Cortado,2024-08-21,2,13.689178915,27.37835783
1176,Cortado,2024-12-05,2,15.341368435,30.68273687
1177,Cortado,2025-02-23,1,16.92544186,16.92544186
1178,Cortado,2024-04-28,1,17.92941953,17.92941953
1179,Cortado,2024-08-12,1,12.23124379,12.23124379
1180,Cortado,2025-02-14,1,12.4409683,12.4409683
1181,Cortado,2024-07-06,1,14.50653814,14.50653814
1182,Cortado,2024-08-14,1,14.04683572,14.04683572
1183,Cortado,2024-10-29,2,15.99409725,31.9881945
1184,Cortado,2025-02-05,3,15.475852496666668,46.427557490000005
1185,Cortado,2024-06-09,1,17.31921566,17.31921566
1186,Cortado,2024-05-08,1,13.4536503,13.4536503
1187,Cortado,2024-06-14,3,14.020625646666666,42.06187694
1188,Cortado,2024-07-18,1,14.37993964,14.37993964
1189,Cortado,2024-07-14,1,18.5786934,18.5786934
1190,Cortado,2025-01-03,2,19.058673135,38.11734627
1191,Cortado,2024-05-21,1,15.103734,15.103734
1192,Cortado,2024-12-06,3,14.44720942,43.34162826
1193,Cortado,2024-08-07,1,15.54877847,15.54877847
1194,Cortado,2024-09-20,1,17.74302501,17.74302501
1195,Cortado,2024-10-28,1,17.01766542,17.01766542
1196,Cortado,2024-12-28,2,16.430650645,32.86130129
1197,Cortado,2024-07-25,1,14.73832724,14.73832724
1198,Cortado,2024-10-20,1,13.73809631,13.73809631
1199,Cortado,2024-07-16,2,16.383604145,32.76720829
1200,Cortado,2024-07-31,2,15.627171700000002,31.254343400000003
1201,Cortado,2024-11-02,1,19.96404477,19.96404477
1202,Cortado,2024-07-31,1,18.67067676,18.67067676
1203,Cortado,2025-02-11,1,15.55042543,15.55042543
1204,Cortado,2025-02-16,2,16.014221575,32.02844315
1205,Cortado,2025-01-16,1,14.51371232,14.51371232
1206,Cortado,2024-07-03,3,17.464024163333335,52.392072490000004
1207,Cortado,2024-05-20,1,20.76653448,20.76653448
1208,Cortado,2024-08-08,1,16.35331893,16.35331893
1209,Cortado,2024-06-24,3,13.401516343333332,40.204549029999995
1210,Cortado,2024-05-23,2,14.928277005,29.85655401
1211,Cortado,2024-07-05,2,14.597323385,29.19464677
1212,Cortado,2025-02-21,2,13.807801415,27.61560283
1213,Cortado,2024-09-24,3,13.686580266666668,41.05974080000001
1214,Cortado,2025-01-27,1,15.39073125,15.39073125
1215,Cortado,2024-11-08,2,14.25187258,28.50374516
1216,Cortado,2024-11-19,1,13.12591096,13.12591096
1217,Cortado,2024-07-25,1,16.93996538,16.93996538
1218,Cortado,2024-05-08,1,16.00308893,16.00308893
1219,Cortado,2024-12-12,1,16.2603054,16.2603054
1220,Cortado,2024-04-05,1,13.07205892,13.07205892
1221,Cortado,2024-10-02,1,15.87149263,15.87149263
1222,Cortado,2024-10-20,1,14.8476013,14.8476013
1223,Cortado,2025-01-14,2,17.867150969999997,35.734301939999995
1224,Cortado,2025-01-15,3,15.017031736666668,45.05109521000001
1225,Cortado,2025-01-22,2,16.721865175,33.44373035
1226,Cortado,2025-02-08,1,13.80755454,13.80755454
1227,Cortado,2024-09-13,1,16.89465307,16.89465307
1228,Cortado,2024-09-25,1,19.40671774,19.40671774
1229,Cortado,2024-12-11,2,16.603303965000002,33.206607930000004
1230,Cortado,2024-11-30,3,17.91975255,53.759257649999995
1231,Cortado,2024-10-31,1,15.77133511,15.77133511
1232,Cortado,2025-01-29,2,14.121007075,28.24201415
1233,Cortado,2024-04-18,2,16.85384697,33.70769394
1234,Cortado,2024-05-14,1,17.27708655,17.27708655
1235,Cortado,2024-10-14,1,13.91646649,13.91646649
1236,Cortado,2024-07-21,1,16.28362089,16.28362089
1237,Cortado,2024-09-10,1,18.02159083,18.02159083
1238,Cortado,2024-11-19,1,15.98094935,15.98094935
1239,Cortado,2024-06-02,5,14.741172826,73.70586413
1240,Cortado,2024-07-03,2,17.241696994999998,34.483393989999996
1241,Cortado,2024-04-22,1,13.57458914,13.57458914
1242,Cortado,2024-09-05,1,13.40640567,13.40640567
1243,Cortado,2024-08-19,3,17.21105445666667,51.633163370000005
1244,Cortado,2024-10-26,1,13.35020554,13.35020554
1245,Cortado,2025-01-10,1,13.98090337,13.98090337
1246,Cortado,2024-12-23,1,17.22501227,17.22501227
1247,Cortado,2024-10-18,1,15.34994586,15.34994586
1248,Cortado,2024-04-21,1,18.16567624,18.16567624
1249,Cortado,2024-08-16,2,14.214603025,28.42920605
1250,Cortado,2024-04-24,1,14.34996444,14.34996444
1251,Cortado,2024-08-28,1,14.24239447,14.24239447
1252,Espresso,2024-05-09,1,14.45574494,14.45574494
1253,Espresso,2024-05-19,1,16.66175727,16.66175727
1254,Espresso,2025-01-27,1,13.34331683,13.34331683
1255,Espresso,2024-09-29,3,11.924143773333334,35.77243132
1256,Espresso,2024-06-03,1,10.6997757,10.6997757
1257,Espresso,2024-05-05,2,12.249468985,24.49893797
1258,Espresso,2025-02-14,1,13.38142693,13.38142693
1259,Espresso,2024-09-14,2,16.431450475,32.86290095
1260,Espresso,2024-11-04,2,11.571520895,23.14304179
1261,Espresso,2024-08-22,2,12.75605354,25.51210708
1262,Espresso,2024-05-06,1,14.03796805,14.03796805
1263,Espresso,2024-07-08,1,14.42606698,14.42606698
1264,Espresso,2024-07-13,1,15.84036823,15.84036823
1265,Espresso,2024-04-21,3,11.607915486666665,34.823746459999995
1266,Espresso,2024-11-19,1,11.38275135,11.38275135
1267,Espresso,2025-01-01,1,11.29601399,11.29601399
1268,Espresso,2024-11-06,1,14.99878374,14.99878374
1269,Espresso,2024-09-26,1,12.41818656,12.41818656
1270,Espresso,2024-06-24,1,12.0712816,12.0712816
1271,Espresso,2024-12-18,1,13.63063994,13.63063994
1272,Espresso,2024-04-19,1,9.692933774,9.692933774
1273,Espresso,2024-05-12,2,10.123047975,20.24609595
1274,Espresso,2024-06-20,1,11.86609087,11.86609087
1275,Espresso,2025-01-20,2,14.507402885,29.01480577
1276,Espresso,2024-07-01,1,12.68828253,12.68828253
1277,Espresso,2024-09-30,1,15.23518977,15.23518977
1278,Espresso,2024-07-13,2,10.5870069725,21.174013945
1279,Espresso,2024-06-26,1,13.58201296,13.58201296
1280,Espresso,2024-08-08,1,12.50826354,12.50826354
1281,Espresso,2024-09-24,1,13.0315743,13.0315743
1282,Espresso,2024-12-14,1,14.36970901,14.36970901
1283,Espresso,2024-08-08,2,13.268072794999998,26.536145589999997
1284,Espresso,2024-05-05,1,13.50898649,13.50898649
1285,Espresso,2025-02-08,1,14.46831446,14.46831446
1286,Espresso,2024-10-19,2,12.70522862,25.41045724
1287,Espresso,2024-07-23,2,11.465385765,22.93077153
1288,Espresso,2024-12-26,2,13.590300665,27.18060133
1289,Espresso,2024-11-13,1,10.94050418,10.94050418
1290,Espresso,2025-01-14,1,11.2154546,11.2154546
1291,Espresso,2025-01-31,1,13.31206812,13.31206812
1292,Espresso,2025-01-17,1,15.43848033,15.43848033
1293,Espresso,2024-05-10,1,12.66069408,12.66069408
1294,Espresso,2024-10-17,1,12.33907791,12.33907791
1295,Espresso,2024-07-11,1,13.64042806,13.64042806
1296,Espresso,2024-11-09,1,12.84334204,12.84334204
1297,Espresso,2024-09-06,1,11.49741476,11.49741476
1298,Espresso,2024-11-15,1,12.9202198,12.9202198
1299,Espresso,2025-02-13,1,14.8307129,14.8307129
1300,Espresso,2024-05-26,1,12.02387401,12.02387401
1301,Espresso,2024-11-16,2,10.155203379,20.310406758
1302,Espresso,2025-01-12,1,10.06051699,10.06051699
1303,Espresso,2024-04-26,1,10.69970315,10.69970315
1304,Espresso,2025-02-08,1,11.89425528,11.89425528
1305,Espresso,2024-04-01,1,14.16889069,14.16889069
1306,Espresso,2024-12-30,1,15.49487692,15.49487692
1307,Espresso,2024-04-20,1,13.63020678,13.63020678
1308,Espresso,2024-04-28,1,9.551166379,9.551166379
1309,Espresso,2025-02-13,1,13.75234079,13.75234079
1310,Espresso,2024-04-13,2,11.476436925,22.95287385
1311,Espresso,2024-12-07,1,12.76244567,12.76244567
1312,Espresso,2024-07-24,2,12.63189846,25.26379692
1313,Espresso,2024-06-06,2,13.274853055,26.54970611
1314,Espresso,2024-09-29,1,12.25878232,12.25878232
1315,Espresso,2024-12-06,1,14.47921859,14.47921859
1316,Espresso,2024-07-25,1,10.21958643,10.21958643
1317,Espresso,2024-08-11,1,13.9864366,13.9864366
1318,Espresso,2024-08-09,1,12.56469681,12.56469681
1319,Espresso,2025-01-31,1,9.299503314,9.299503314
1320,Espresso,2024-11-28,1,11.69031773,11.69031773
1321,Espresso,2024-06-02,2,12.335134695,24.67026939
1322,Espresso,2024-10-05,1,15.92451172,15.92451172
1323,Espresso,2024-12-28,1,12.62163279,12.62163279
1324,Espresso,2025-01-30,1,12.59213829,12.59213829
1325,Espresso,2025-01-09,1,12.11510345,12.11510345
1326,Espresso,2024-05-13,1,11.73569355,11.73569355
1327,Espresso,2024-06-04,1,13.44756558,13.44756558
1328,Espresso,2025-02-09,1,14.52116673,14.52116673
1329,Espresso,2024-08-10,1,12.89904839,12.89904839
1330,Espresso,2024-05-19,1,11.87670171,11.87670171
1331,Espresso,2024-12-01,1,12.67900897,12.67900897
1332,Espresso,2024-06-20,2,11.34407716,22.68815432
1333,Espresso,2024-05-31,2,15.120738630000002,30.241477260000003
1334,Espresso,2024-10-31,3,10.128929335333334,30.386788006000003
1335,Espresso,2025-02-18,1,12.75888836,12.75888836
1336,Espresso,2024-10-11,1,11.34063466,11.34063466
1337,Espresso,2024-09-02,1,14.41120709,14.41120709
1338,Espresso,2024-04-03,1,11.71534437,11.71534437
1339,Espresso,2024-04-16,1,9.775239707,9.775239707
1340,Espresso,2024-07-25,1,12.40470071,12.40470071
1341,Espresso,2024-12-05,1,14.52562364,14.52562364
1342,Espresso,2024-07-17,1,10.38741047,10.38741047
1343,Espresso,2024-11-14,1,12.00529278,12.00529278
1344,Espresso,2024-05-28,1,13.11708405,13.11708405
1345,Espresso,2025-02-11,1,12.0374706,12.0374706
1346,Espresso,2024-09-19,1,11.52520223,11.52520223
1347,Espresso,2024-09-26,2,9.614843337,19.229686674
1348,Espresso,2024-11-09,1,11.58132745,11.58132745
1349,Espresso,2024-08-21,1,11.87914734,11.87914734
1350,Espresso,2024-04-30,1,12.2707166,12.2707166
1351,Espresso,2024-11-19,1,12.55295412,12.55295412
1352,Espresso,2024-10-17,1,15.75770608,15.75770608
1353,Espresso,2024-05-08,1,11.31546092,11.31546092
1354,Espresso,2024-09-07,1,11.032931,11.032931
1355,Espresso,2024-08-26,1,15.04354959,15.04354959
1356,Espresso,2025-01-17,1,14.47894941,14.47894941
1357,Espresso,2025-02-10,1,13.12178148,13.12178148
1358,Espresso,2025-02-21,1,11.32827594,11.32827594
1359,Espresso,2024-07-30,1,9.181096337,9.181096337
1360,Espresso,2024-09-17,1,11.69257191,11.69257191
1361,Hot Chocolate,2025-02-09,2,21.613726615,43.22745323
1362,Hot Chocolate,2024-11-09,2,21.60196786,43.20393572
1363,Hot Chocolate,2024-04-20,1,24.80673911,24.80673911
1364,Hot Chocolate,2024-07-13,1,20.88652136,20.88652136
1365,Hot Chocolate,2024-09-08,2,22.67931159,45.35862318
1366,Hot Chocolate,2025-01-22,2,21.02386622,42.04773244
1367,Hot Chocolate,2024-06-19,1,24.1574981,24.1574981
1368,Hot Chocolate,2024-06-23,2,19.389459145,38.77891829
1369,Hot Chocolate,2024-06-01,2,23.114518295,46.22903659
1370,Hot Chocolate,2024-10-07,1,22.48800069,22.48800069
1371,Hot Chocolate,2024-05-27,3,20.186281320000003,60.558843960000004
1372,Hot Chocolate,2024-11-21,2,18.572222845,37.14444569
1373,Hot Chocolate,2024-07-13,1,20.63833323,20.63833323
1374,Hot Chocolate,2025-01-17,1,18.25943557,18.25943557
1375,Hot Chocolate,2024-04-29,1,24.65835914,24.65835914
1376,Hot Chocolate,2025-01-27,2,21.82580132,43.65160264
1377,Hot Chocolate,2024-04-13,2,17.222801750000002,34.445603500000004
1378,Hot Chocolate,2024-06-25,1,21.05494356,21.05494356
1379,Hot Chocolate,2024-07-04,4,19.2765255025,77.10610201
1380,Hot Chocolate,2024-08-24,2,18.620260465,37.24052093
1381,Hot Chocolate,2024-05-29,1,20.60265124,20.60265124
1382,Hot Chocolate,2024-07-04,1,22.25274286,22.25274286
1383,Hot Chocolate,2024-07-01,1,23.71479883,23.71479883
1384,Hot Chocolate,2024-06-04,1,21.03191293,21.03191293
1385,Hot Chocolate,2024-12-22,6,20.57450531,123.44703186
1386,Hot Chocolate,2024-09-01,2,23.92425293,47.84850586
1387,Hot Chocolate,2025-02-22,1,23.81468877,23.81468877
1388,Hot Chocolate,2024-10-06,1,22.2279,22.2279
1389,Hot Chocolate,2024-09-20,1,20.16888291,20.16888291
1390,Hot Chocolate,2024-04-07,1,22.12674412,22.12674412
1391,Hot Chocolate,2024-10-02,1,20.69145133,20.69145133
1392,Hot Chocolate,2024-05-08,2,20.773807245,41.54761449
1393,Hot Chocolate,2024-09-25,1,22.6150103,22.6150103
1394,Hot Chocolate,2024-08-16,3,21.230415006666664,63.69124502
1395,Hot Chocolate,2024-12-14,1,22.28189625,22.28189625
1396,Hot Chocolate,2024-04-26,2,21.38329098,42.76658196
1397,Hot Chocolate,2024-10-08,1,19.3105169,19.3105169
1398,Hot Chocolate,2024-08-22,2,22.261268405000003,44.522536810000005
1399,Hot Chocolate,2024-05-08,2,21.153745145,42.30749029
1400,Hot Chocolate,2024-12-26,1,26.39976471,26.39976471
